CD_IMOVEL;SETOR;CIDADE;COD_DESTINACAO_IMOVEL;ANO_VENDA;EDITAL_VENDA;ITEM_EDITAL;VALOR_LAUDO;VALOR_VENDA;AREA_MAX_CONSTR;AREA_MAXIMA;AREA;QTD_OFERTAS
828969;SETOR HABITACIONAL ITAPOA - ITAPOA PARQUE - AV. ITAPOA PARQUE;ITAPOÃ;60222;2023;13;35;482000;1410000;1404.9;1404.9;1561;6
828989;SETOR HABITACIONAL ITAPOA - ITAPOA PARQUE - AV. ITAPOA PARQUE;ITAPOÃ;60222;2023;13;36;271000;566000;756;756;840;2
842437;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;37;337000;352204.75;531.28;531.28;531.28;5
842438;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;38;304000;315099.99;427.45;427.45;427.45;2
842439;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;39;335000;345005;524.79;524.79;524.79;2
842471;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;53;342000;350000;547.53;547.53;547.53;1
842474;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;56;301000;313013.13;420;420;420;1
842475;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;57;301000;313013.13;420;420;420;1
842476;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;58;313000;313001;455.91;455.91;455.91;1
842477;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;59;313000;313001;455.91;455.91;455.91;1
842484;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;66;304000;310000.99;427.97;427.97;427.97;3
842487;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;69;304000;304000;427.97;427.97;427.97;1
842488;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;70;304000;304300;427.97;427.97;427.97;1
842489;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;71;304000;304300;427.97;427.97;427.97;1
842491;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;73;301000;340000;420;420;420;1
842492;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;13;74;301000;303999.99;420;420;420;1
452405;SETOR HABITACIONAL RIACHO FUNDO              ;RIACHO FUNDO;60217;2023;13;101;2750000;2776543;6300;8820;2100;1
452407;SETOR HABITACIONAL RIACHO FUNDO              ;RIACHO FUNDO;60217;2023;13;102;2750000;3150000;6300;8820;2100;1
809011;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2023;13;104;275000;275000;269.962;578.49;192.83;1
590712;ADE OESTE - EXPANSÃO RESIDENCIAL OESTE DE SAMAMBAIA;SAMAMBAIA;60216;2023;13;107;131000;150000;300;600;150;2
190996;QN-SAMAMBAIA;SAMAMBAIA;60219;2023;13;108;143000;152090;200;300;100;2
240091;QN-SAMAMBAIA;SAMAMBAIA;60219;2023;13;109;49500;50000;100;150;50;4
456921;QS-SAMAMBAIA;SAMAMBAIA;60219;2023;13;110;97100;98001;300;450;150;1
456928;QS-SAMAMBAIA;SAMAMBAIA;60219;2023;13;117;72000;85500;200;300;100;1
243333;QS-SAMAMBAIA;SAMAMBAIA;60219;2023;13;123;72000;80060.65;200;300;100;1
458812;QN-SAMAMBAIA;SAMAMBAIA;60220;2023;13;125;72000;122600;200;300;100;2
185072;QS-SAMAMBAIA;SAMAMBAIA;60220;2023;13;126;119000;145000;200;300;100;1
525034;AREA DE DESENVOLVIMENTO ECONOMICO SUL;SAMAMBAIA;60227;2023;13;129;93600;173600;210;210;105;3
828906;BAIRRO CRIXÁ;SAO SEBASTIAO;60223;2023;13;131;1330000;1501000;1366.146;2459.063;1366.146;2
826188;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;VICENTE PIRES;60214;2023;13;137;246000;321100.89;822.9;822.9;411.45;6
825000;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;VICENTE PIRES;60219;2023;13;138;574000;650000;584.46;1168.92;584.46;1
169124;BAIRRO AGUAS CLARAS-QS;TAGUATINGA;60219;2023;14;1;1310000;2350000.23;2240;2240;1120;1
589714;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1893;2023;14;3;19600000;22755000;6300;6300;1000;2
21501;SETOR DE SUPERQUADRAS DUPLA SUL              ;BRASILIA;60402;2023;14;16;4940000;6104200;261.25;261.25;1045;1
181102;SETOR N NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60217;2023;14;23;3440000;3680000;4000;12000;2000;1
181104;SETOR N NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60217;2023;14;24;3440000;3680000;4000;12000;2000;1
840722;SETOR N NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60217;2023;14;29;928000;2500000;6138;6138;1023;4
840723;SETOR N NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60217;2023;14;30;928000;2575000;6138;6138;1023;7
67318;SETOR INDUSTRIAL I                           ;CEILANDIA;60227;2023;14;31;64100;101000.02;240;240;120;7
67319;SETOR INDUSTRIAL I                           ;CEILANDIA;60227;2023;14;32;64100;101000.01;240;240;120;6
595206;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2023;14;33;260000;402000;362.04;362.04;150.85;8
595207;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2023;14;34;259000;353000;360;360;150;7
595208;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2023;14;35;259000;375010;360;360;150;3
595215;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2023;14;36;269000;381566;376.68;376.68;156.95;10
595204;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60215;2023;14;37;282000;395000;398.304;398.304;165.96;6
595205;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60215;2023;14;38;454000;600230;676.344;676.344;281.81;3
842506;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;14;45;304000;304000;427.64;427.64;427.64;1
842508;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;14;47;304000;308017.22;427.64;427.64;427.64;1
842511;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;14;48;301000;301500;420;420;420;1
842512;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;14;49;301000;302000;420;420;420;1
842514;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;14;51;324000;342119.99;488.38;488.38;488.38;2
842615;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;14;52;301000;309500;420;420;420;1
842640;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;14;62;320000;321500;475.64;475.64;475.64;2
842645;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;14;66;301000;316212.99;420;420;420;2
842719;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2023;14;83;301000;302000;420;420;420;1
472454;AREA DE DESENVOLVIMENTO ECONOMICO;RECANTO DAS EMAS;60227;2023;14;101;140000;151000;451.8;451.8;112.95;1
508380;CENTRO URBANO;SAMAMBAIA;60217;2023;14;118;496000;532876;550;825;275;1
187322;QS-SAMAMBAIA;SAMAMBAIA;60217;2023;14;124;155000;175000;200;350;100;1
466702;QN-SAMAMBAIA;SAMAMBAIA;60219;2023;14;129;376000;436000;800;1200;400;2
77162;QS-SAMAMBAIA;SAMAMBAIA;60219;2023;14;130;648000;648500;1179.46;1769.19;589.73;1
81087;QS-SAMAMBAIA;SAMAMBAIA;60219;2023;14;131;807000;807050;1485;2227.5;742.5;1
239842;QS-SAMAMBAIA;SAMAMBAIA;60220;2023;14;136;81800;95000;100;150;50;2
814763;BAIRRO RESIDENCIAL OESTE;SAO SEBASTIAO;60216;2023;14;141;821000;1049000;1572.938;1887.525;629.175;1
828902;BAIRRO CRIXÁ;SAO SEBASTIAO;60223;2023;14;144;942000;960000;947.365;1705.257;947.365;1
807186;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;BRASILIA;1000;2024;1;2;202000;215000;20;20;20;1
64438;SETOR O NORTE-ENTREQUADRA                    ;CEILANDIA;60222;2024;1;3;160000;213999.99;300;600;150;1
507337;SETOR DE MULTIPLAS ATIVIDADES;GAMA;60224;2024;1;5;218000;261600;236.8;378.88;236.8;2
507338;SETOR DE MULTIPLAS ATIVIDADES;GAMA;60224;2024;1;6;218000;260600;236.8;378.88;236.8;1
481849;POLO DE MODAS - SRIA/GUARA;GUARA;60216;2024;1;7;436000;449200;576;768;192;1
842453;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;1;8;337000;359099;531.28;531.28;531.28;3
842454;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;1;9;304000;304000;427.45;427.45;427.45;1
842455;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;1;10;335000;337000;524.79;524.79;524.79;1
842461;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;1;16;301000;301500;420;420;420;2
842464;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;1;19;341000;353000;541.65;541.65;541.65;1
842493;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;1;35;301000;307000.99;420;420;420;1
842619;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;1;37;310000;317000;445.1;445.1;445.1;2
559608;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2024;1;39;597000;905000;1240.2;1240.2;826.8;3
559543;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2024;1;40;639000;660000;1344.525;1344.525;896.35;1
559594;SETOR HABITACIONAL JARDIM BOTANICO;SAO SEBASTIAO;60214;2024;1;42;580000;879000;1200;1200;800;4
807352;PARANOÁ PARQUE;PARANOA;60221;2024;1;44;813000;1415000;1687.504;3037.507;1687.504;2
807353;PARANOÁ PARQUE;PARANOA;60221;2024;1;45;813000;1410000;1687.507;3037.513;1687.507;2
807355;PARANOÁ PARQUE;PARANOA;60221;2024;1;46;804000;1580000;1663.007;2993.413;1663.007;2
807356;PARANOÁ PARQUE;PARANOA;60221;2024;1;47;813000;1420000;1687.506;3037.511;1687.506;2
807357;PARANOÁ PARQUE;PARANOA;60221;2024;1;48;813000;1400000;1687.505;3037.509;1687.505;2
807358;PARANOÁ PARQUE;PARANOA;60221;2024;1;49;804000;1450000;1663.006;2993.411;1663.006;2
597718;EXPANSÃO DO SETOR RESIDENCIAL LESTE;PLANALTINA;60316;2024;1;50;2010000;3810000;200;200;800;3
479769;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2024;1;59;94000;165000;180;230;100;1
819279;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60222;2024;1;63;617000;726000.05;756;1620;540;1
191579;QN-SAMAMBAIA;SAMAMBAIA;60219;2024;1;74;119000;120599;200;300;100;1
465326;QN-SAMAMBAIA;SAMAMBAIA;60219;2024;1;75;162000;201200;550;825;275;1
190475;QN-SAMAMBAIA;SAMAMBAIA;60219;2024;1;81;143000;265100;200;300;100;2
190476;QN-SAMAMBAIA;SAMAMBAIA;60219;2024;1;82;143000;211100;200;300;100;2
185067;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;1;84;119000;123000;200;300;100;2
244542;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;1;85;72000;72000;200;300;100;2
244548;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;1;90;72000;72000;200;300;100;1
246656;SANTA MARIA                                  ;SANTA MARIA;60217;2024;1;92;1700000;1778000;2033.906;5811.16;1452.79;1
810416;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2024;1;94;547000;547015;1137.01;1240.374;413.458;1
810418;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2024;1;96;532000;537700;1104.983;1205.436;401.812;1
810461;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2024;1;98;431000;437700;890.956;971.952;323.984;1
600946;CENTRO ORIENT. E EDUC. RURAL - COER;SOBRADINHO;60220;2024;1;100;680000;687000;800.46;2081.196;800.46;1
823848;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;VICENTE PIRES;60214;2024;1;108;130000;202525;316.96;316.96;158.48;5
823850;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;VICENTE PIRES;60214;2024;1;109;130000;300000;315.46;315.46;157.73;4
840642;SETOR DE EMBAIXADAS NORTE                    ;BRASILIA;60308;2024;2;12;15800000;20888000;9551.472;9551.472;7959.56;1
180917;SETOR M NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60217;2024;2;14;2480000;2600000;8013;8013;1335.5;1
840721;SETOR N NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60217;2024;2;24;1070000;2250000;7326;7326;1221;1
154135;SETOR O NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2024;2;26;357000;360500;756;1134;378;1
66019;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2024;2;27;74400;268000;315;315;210;3
66021;SETOR INDUSTRIAL I                           ;CEILANDIA;60225;2024;2;27;74400;268000;315;315;210;3
594230;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2024;2;28;250000;440000;345.6;345.6;144;20
842504;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;2;33;347000;350000;562.48;562.48;562.48;2
842635;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;2;40;301000;301150;420;420;420;1
842642;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;2;43;301000;301012.12;420;420;420;1
842729;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;2;64;330000;333510;508.08;508.08;508.08;1
840764;PARANOÁ PARQUE;PARANOA;60223;2024;2;70;1050000;2261000;4201.94;4201.94;2100.97;4
599079;SETOR RESIDENCIAL LESTE (SRL);PLANALTINA;60216;2024;2;74;44400;52132.27;120;120;60;1
573340;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2024;2;89;123000;124501;241.92;309.12;134.4;1
809574;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2024;2;102;414000;414500;435.778;933.81;311.27;1
809575;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2024;2;103;413000;422000;434;930;310;1
808565;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2024;2;106;392000;713000.99;409.178;876.81;292.27;6
455297;QS-SAMAMBAIA;SAMAMBAIA;60219;2024;2;143;161000;211100.01;300;450;150;1
80685;QS-SAMAMBAIA;SAMAMBAIA;60219;2024;2;152;203000;311111.11;400;600;200;1
458540;QN-SAMAMBAIA;SAMAMBAIA;60220;2024;2;159;99300;110000;150;225;75;1
458541;QN-SAMAMBAIA;SAMAMBAIA;60220;2024;2;160;99300;110000;150;225;75;1
458543;QN-SAMAMBAIA;SAMAMBAIA;60220;2024;2;161;99300;105000;150;225;75;1
185476;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;2;166;485000;526501;1053;1579.5;526.5;1
185478;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;2;167;129000;151100.01;224;336;112;1
461587;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;2;172;2040000;2350000;6953.04;6953.04;2317.68;2
467292;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;2;177;413000;420000;887.54;1331.31;443.77;1
467294;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;2;178;406000;486600;870.6;1305.9;435.3;2
826268;SETOR HABITACIONAL VICENTE PIRES - TRECHO 03;VICENTE PIRES;60214;2024;2;180;244000;410000;812.52;812.52;406.26;4
838798;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60214;2024;3;3;253000;333001;867.78;867.78;433.89;4
838890;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60214;2024;3;6;243000;301400.9;831.54;831.54;415.77;2
839279;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60214;2024;3;8;233000;365000.99;794.76;794.76;397.38;2
839291;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60214;2024;3;9;237000;299000;810.98;810.98;405.49;4
839306;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60214;2024;3;10;229000;302280;783.28;783.28;391.64;2
838462;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;3;11;437000;470000;1566.28;1566.28;783.14;1
838463;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;3;12;468000;495540;1687.74;1687.74;843.87;1
838743;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;3;13;226000;380000;769.34;769.34;384.67;5
838730;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;3;14;232000;232000;793.68;793.68;396.84;1
838733;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;3;15;231000;381000.89;788.16;788.16;394.08;4
839093;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;3;17;436000;662720;1561.28;1561.28;780.64;4
839106;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;3;18;435000;500000;1557.68;1557.68;778.84;3
154097;SETOR O NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2024;3;26;357000;401528;756;1134;378;2
531167;SETOR R NORTE-CNR;CEILANDIA;60219;2024;3;28;21700;71200;75;75;25;6
65673;SETOR INDUSTRIAL I                           ;CEILANDIA;60223;2024;3;29;617000;1521000;5000;5000;2500;7
493093;SETOR DE DESENVOLVIMENTO ECONOMICO CENTRO NORTE;CEILANDIA;60224;2024;3;30;187000;210500;600;600;300;2
595217;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2024;3;32;276000;330000;387.48;387.48;161.45;5
595219;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2024;3;33;276000;550000;387.48;387.48;161.45;5
595221;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2024;3;34;276000;392800;387.48;387.48;161.45;10
595222;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2024;3;35;353000;556000;513.504;513.504;213.96;8
595823;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2024;3;36;330000;472000;475.608;475.608;198.17;4
595824;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2024;3;37;330000;445102;475.608;475.608;198.17;4
595862;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2024;3;38;295000;396106.01;418.32;418.32;174.3;5
595863;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60214;2024;3;39;295000;396106.01;419.448;419.448;174.77;6
595850;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60215;2024;3;40;290000;452000;411.528;411.528;171.47;9
595853;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60215;2024;3;41;295000;423506.01;419.448;419.448;174.77;3
595854;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60215;2024;3;42;295000;423506.01;418.32;418.32;174.3;1
595916;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;GUARA;60221;2024;3;43;1350000;1613000;2700;3600;900;2
535560;SETOR DE INDUSTRIA E ABASTECIMENTO;GUARA;60223;2024;3;44;2250000;2506500;1782.03;2970.05;1188.02;3
842551;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;3;45;319000;330513;472.27;472.27;472.27;2
842558;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;3;52;301000;301080;420;420;420;1
842565;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;3;59;306000;306500;432.44;432.44;432.44;3
842660;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;3;69;301000;306126;420;420;420;1
242375;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2024;3;82;137000;137777.77;270;345;150;1
819188;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60217;2024;3;86;150000;159000.07;132.3;283.5;94.5;1
809842;HABITACIONAL RIACHO FUNDO II;RIACHO FUNDO II;60223;2024;3;92;692000;826606;937.608;1540.356;669.72;1
590707;ADE OESTE - EXPANSÃO RESIDENCIAL OESTE DE SAMAMBAIA;SAMAMBAIA;60216;2024;3;95;131000;132000;300;600;150;1
508398;CENTRO URBANO;SAMAMBAIA;60217;2024;3;97;479000;516100;528;792;264;1
187691;QN-SAMAMBAIA;SAMAMBAIA;60217;2024;3;98;155000;236999.99;200;350;100;2
191574;QN-SAMAMBAIA;SAMAMBAIA;60219;2024;3;101;119000;119001;200;300;100;1
457882;QN-SAMAMBAIA;SAMAMBAIA;60220;2024;3;112;119000;126999.99;200;300;100;1
242757;QN-SAMAMBAIA;SAMAMBAIA;60220;2024;3;118;123000;128680;400;600;200;1
464690;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;3;119;119000;129700;200;300;100;1
239847;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;3;122;81800;91000;100;150;50;1
239741;QS-SAMAMBAIA;SAMAMBAIA;60220;2024;3;123;81800;126600;100;150;50;1
524997;AREA DE DESENVOLVIMENTO ECONOMICO SUL;SAMAMBAIA;60227;2024;3;130;122000;151000;300;300;150;2
810415;BAIRRO SÃO BARTOLOMEU;SAO SEBASTIAO;60217;2024;3;131;528000;601999.99;1097.429;1197.195;399.065;2
838672;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60214;2024;4;1;230000;452962.56;787.14;787.14;393.57;7
839130;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60214;2024;4;5;446000;566132;1601.66;1601.66;800.83;1
839142;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60214;2024;4;6;444000;650000;1591.88;1591.88;795.94;5
839228;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;4;8;234000;361000;801.62;801.62;400.81;4
839233;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;4;9;433000;467087.98;1548.86;1548.86;774.43;1
839420;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;4;10;433000;461300;1550.02;1550.02;775.01;2
839456;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;4;13;230000;241001.3;785.02;785.02;392.51;2
839494;SETOR HABITACIONAL ARNIQUEIRA;ARNIQUEIRA;60215;2024;4;19;236000;311100;806.24;806.24;403.12;3
61764;CIDADE TRADICIONAL-SETOR ADMINISTRATIVO      ;BRAZLANDIA;60216;2024;4;22;441000;445000;1400;1400;700;1
155190;SETOR O NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2024;4;24;377000;427000.1;808.5;1212.75;404.25;1
156729;SETOR O NORTE-QUADRA RESIDENCIAL             ;CEILANDIA;60219;2024;4;25;406000;501999.99;882;1323;441;1
213212;SETOR DE MATERIAL DE CONSTRUCAO              ;CEILANDIA;60225;2024;4;26;264000;958000;1800;1800;900;14
842424;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;4;27;311000;326550;449.12;449.12;449.12;1
842425;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;4;28;320000;336000;474.87;474.87;474.87;1
842550;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;JARDIM BOTÂNICO;285;2024;4;31;338000;356361;532.27;532.27;532.27;4
210589;SETOR INDUSTRIAL BERNARDO SAYAO              ;NUCLEO BANDEIRANTE;60227;2024;4;60;743000;801130.61;382.5;517.5;225;2
807376;PARANOÁ PARQUE;PARANOA;60221;2024;4;63;916000;1505000;1798.631;3237.536;1798.631;2
245077;RECANTO DAS EMAS;RECANTO DAS EMAS;60217;2024;4;64;340000;400000;726.696;928.556;403.72;2
564954;CENTRO URBANO;SAMAMBAIA;60217;2024;4;70;596000;700000;675;1012.5;337.5;1
81571;QS-SAMAMBAIA;SAMAMBAIA;60217;2024;4;73;1570000;2156000;2765.52;4701.384;1382.76;3
81572;QS-SAMAMBAIA;SAMAMBAIA;60217;2024;4;74;1870000;2582000;3291.06;5594.802;1645.53;2
81940;QS-SAMAMBAIA;SAMAMBAIA;60217;2024;4;77;155000;216600;200;350;100;2
168346;QN-SAMAMBAIA;SAMAMBAIA;60218;2024;4;78;1120000;3536000;2076.44;3114.66;1038.22;11
460266;QN-SAMAMBAIA;SAMAMBAIA;60219;2024;4;79;119000;152500;200;300;100;1
238978;QN-SAMAMBAIA;SAMAMBAIA;60219;2024;4;81;81800;250500;100;150;50;5
185157;QS-SAMAMBAIA;SAMAMBAIA;60219;2024;4;82;156000;161000;289;433.5;144.5;1
166477;QS-SAMAMBAIA;SAMAMBAIA;60219;2024;4;83;188000;188000;290;435;145;1
246767;SANTA MARIA                                  ;SANTA MARIA;60217;2024;4;87;346000;350000;210;600;150;1
206123;SETOR G SUL-QUADRA COMERCIAL                 ;TAGUATINGA;60218;2024;4;97;2052000;2360000;1860;2790;930;1
