DS_CIDADE;DS_SETOR;COD_DESTINACAO_IMOVEL;ANO_VENDA;NR_EDITAL;ITEM_EDITAL;VALOR_LAUDO;PERCENTUAL_ENTRADA;VALOR_VENDA;AREA_MAX_CONSTR;AREA_BASE;AREA;QTD_OFERTAS;SITUACAO_VISTORIA;TIPO_USO_DESTINACAO;RESIDENCIAL;COMERCIAL;INDUSTRIAL;INSTITUCIONAL;AGIO_ABSOLUTO;AGIO_PERCENTUAL
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2024;2024-13;13;79600;0.05;147100.0;315.0;315.0;210.0;7;VAGO;Mista;0;1;1;1;67500.0;84.79899497487438
GAMA;SETOR SUL                                    ;60216;2024;2024-13;14;196000;0.05;217007.77;1250.0;625.0;312.5;1;VAGO;Mista;1;1;1;1;21007.76999999999;10.718249999999994
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-13;15;287000;0.05;480001.0;387.48;387.48;161.45;6;VAGO;Unifamiliar;1;0;0;0;193001.0;67.24773519163763
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-13;16;332000;0.05;541162.67;457.416;457.416;190.59;3;VAGO;Unifamiliar;1;0;0;0;209162.67000000004;63.00080421686748
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-13;17;288000;0.05;405555.0;388.8;388.8;162.0;7;CERCADO;Unifamiliar;1;0;0;0;117555.0;40.817708333333336
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-13;18;279000;0.05;435200.0;375.12;375.12;156.3;3;VAGO;Unifamiliar;1;0;0;0;156200.0;55.98566308243728
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-13;19;264000;0.05;407224.13;350.904;350.904;146.21;6;VAGO;Unifamiliar;1;0;0;0;143224.13;54.2515643939394
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-13;20;268000;0.05;431200.01;357.24;357.24;148.85;3;VAGO;Unifamiliar;1;0;0;0;163200.01;60.89552611940299
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-13;21;260000;0.05;392000.99;345.6;345.6;144.0;4;OBSTRUIDO;Unifamiliar;1;0;0;0;132000.99;50.76961153846153
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-13;26;319000;0.05;340000.0;472.65;472.65;472.65;3;VAGO;Unifamiliar;1;0;0;0;21000.0;6.583072100313479
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-13;30;337000;0.05;338500.0;530.21;530.21;530.21;1;VAGO;Unifamiliar;1;0;0;0;1500.0;0.44510385756676557
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-13;32;301000;0.05;311100.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;10100.0;3.355481727574751
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-13;34;301000;0.05;310500.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;9500.0;3.1561461794019934
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-13;39;328000;0.05;355100.0;499.75;499.75;499.75;1;VAGO;Unifamiliar;1;0;0;0;27100.0;8.262195121951219
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-13;40;381000;0.05;451913.03;682.46;682.46;682.46;1;VAGO;Unifamiliar;1;0;0;0;70913.03000000003;18.612343832021004
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-13;41;301000;0.05;302000.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;1000.0;0.33222591362126247
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-13;43;330000;0.05;340000.0;507.14;507.14;507.14;2;VAGO;Unifamiliar;1;0;0;0;10000.0;3.0303030303030303
NUCLEO BANDEIRANTE;PLACA DA MERCEDES                            ;60227;2024;2024-13;46;470000;0.05;526700.0;460.0;340.0;200.0;1;OCUPADO;Mista;1;1;1;1;56700.0;12.063829787234043
PLANALTINA;RESID. OESTE - VILA NOSSA. SENHORA DE FÁTIMA;60359;2024;2024-13;48;22300;0.05;100000.0;50.0;50.0;50.0;11;OBSTRUIDO;Comercial;0;1;0;0;77700.0;348.4304932735426
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60223;2024;2024-13;62;3080000;0.05;3410000.0;8328.65;4664.044;3331.46;1;VAGO;Mista;0;1;1;1;330000.0;10.714285714285714
SAMAMBAIA;CENTRO URBANO;60217;2024;2024-13;67;464000;0.05;464000.0;750.0;500.0;250.0;1;VAGO;Mista;1;1;1;1;0.0;0.0
SAMAMBAIA;QN-SAMAMBAIA;60217;2024;2024-13;69;213000;0.05;286600.0;525.0;300.0;150.0;4;OBSTRUIDO;Mista;1;1;1;1;73600.0;34.55399061032864
SAMAMBAIA;QN-SAMAMBAIA;60217;2024;2024-13;70;213000;0.05;316600.0;525.0;300.0;150.0;3;OBSTRUIDO;Mista;1;1;1;1;103600.0;48.63849765258216
SAMAMBAIA;QS-SAMAMBAIA;60217;2024;2024-13;71;158000;0.05;174999.0;350.0;200.0;100.0;1;OCUPADO;Mista;1;1;1;1;16999.0;10.758860759493672
SAMAMBAIA;QS-SAMAMBAIA;60217;2024;2024-13;75;859000;0.05;1413000.0;2998.8;1764.0;882.0;1;VAGO;Mista;1;1;1;1;554000.0;64.49359720605355
SAMAMBAIA;QS-SAMAMBAIA;60219;2024;2024-13;84;264000;0.05;280000.0;645.0;430.0;215.0;2;OBSTRUIDO;Mista;1;1;1;1;16000.0;6.0606060606060606
SAMAMBAIA;QS-SAMAMBAIA;60220;2024;2024-13;94;73100;0.05;73200.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;100.0;0.13679890560875513
SANTA MARIA;POLO DESENV/ECONOMICO JUSCELINO KUBITSCHEK INDUSTRIA COMERCIO DE APOIO;60225;2024;2024-13;100;3380000;0.05;3765000.0;16000.0;5000.0;5000.0;1;OBSTRUIDO;Mista;0;1;1;1;385000.0;11.390532544378699
SAO SEBASTIAO;BAIRRO RESIDENCIAL OESTE;60216;2024;2024-13;101;894000;0.05;929990.0;2017.611;1681.343;672.537;3;OBSTRUIDO;Mista;1;1;1;1;35990.0;4.02572706935123
SOBRADINHO;CENTRO ORIENT. E EDUC. RURAL - COER;60220;2024;2024-13;102;2140000;0.05;2230000.0;7828.132;3010.82;3010.82;1;VAGO;Mista;1;1;1;1;90000.0;4.205607476635514
ARNIQUEIRA;SETOR HABITACIONAL ARNIQUEIRA;60215;2024;2024-14;3;475000;0.05;900000.0;1524.12;609.648;762.06;6;OCUPADO;Unifamiliar;1;0;0;0;425000.0;89.47368421052632
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60217;2024;2024-14;9;1310000;0.05;5100000.0;8760.0;2920.0;1460.0;9;OCUPADO;Mista;1;1;1;1;3790000.0;289.31297709923666
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-14;14;260000;0.05;312000.0;345.6;345.6;144.0;4;VAGO;Unifamiliar;1;0;0;0;52000.0;20.0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-14;15;295000;0.05;438500.0;399.6;399.6;166.5;4;VAGO;Unifamiliar;1;0;0;0;143500.0;48.644067796610166
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-14;18;260000;0.05;407559.0;345.6;345.6;144.0;7;VAGO;Unifamiliar;1;0;0;0;147559.0;56.753461538461536
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-14;19;260000;0.05;415005.14;345.6;345.6;144.0;5;VAGO;Unifamiliar;1;0;0;0;155005.14;59.617361538461545
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-14;20;260000;0.05;417700.0;345.6;345.6;144.0;10;VAGO;Unifamiliar;1;0;0;0;157700.0;60.65384615384616
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-14;21;295000;0.05;300200.0;399.6;399.6;166.5;1;OCUPADO;Unifamiliar;1;0;0;0;5200.0;1.7627118644067796
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2024;2024-14;22;295000;0.05;305200.0;399.6;399.6;166.5;2;OCUPADO;Unifamiliar;1;0;0;0;10200.0;3.457627118644068
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-14;24;301000;0.05;312001.0;420.0;420.0;420.0;2;VAGO;Unifamiliar;1;0;0;0;11001.0;3.654817275747509
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-14;25;301000;0.05;301100.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;100.0;0.03322259136212625
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-14;26;301000;0.05;301500.0;420.0;420.0;420.0;3;VAGO;Unifamiliar;1;0;0;0;500.0;0.16611295681063123
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-14;27;301000;0.05;311650.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;10650.0;3.5382059800664454
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-14;28;301000;0.05;311650.0;420.0;420.0;420.0;1;VAGO;Unifamiliar;1;0;0;0;10650.0;3.5382059800664454
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-14;30;313000;0.05;345900.0;454.79;454.79;454.79;3;VAGO;Unifamiliar;1;0;0;0;32900.0;10.511182108626198
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-14;31;301000;0.05;302000.0;420.0;420.0;420.0;2;VAGO;Unifamiliar;1;0;0;0;1000.0;0.33222591362126247
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-14;33;387000;0.05;422510.82;704.99;704.99;704.99;1;VAGO;Unifamiliar;1;0;0;0;35510.82000000001;9.175922480620157
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2024;2024-14;34;365000;0.05;366300.0;627.06;627.06;627.06;1;VAGO;Unifamiliar;1;0;0;0;1300.0;0.3561643835616438
SAO SEBASTIAO;SETOR HABITACIONAL JARDIM BOTANICO;60214;2024;2024-14;36;624000;0.05;717600.0;1241.625;1241.625;827.75;5;VAGO;Unifamiliar;1;0;0;0;93600.0;15.0
RIACHO FUNDO;QUADRA DE OFICINAS;60227;2024;2024-14;44;289000;0.05;410000.0;400.0;280.0;200.0;2;OCUPADO;Mista;1;1;1;1;121000.0;41.86851211072664
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60224;2024;2024-14;54;2200000;0.05;2450000.0;3547.726;3547.726;2534.09;1;VAGO;Mista;0;1;1;1;250000.0;11.363636363636363
SAMAMBAIA;CENTRO URBANO;60217;2024;2024-14;58;395000;0.05;440000.0;620.82;413.88;206.94;1;VAGO;Mista;1;1;1;1;45000.0;11.39240506329114
SAMAMBAIA;QN-SAMAMBAIA;60217;2024;2024-14;62;1740000;0.05;3100000.0;5100.0;3000.0;1500.0;5;VAGO;Mista;1;1;1;1;1360000.0;78.16091954022988
SAMAMBAIA;QN-SAMAMBAIA;60219;2024;2024-14;64;121000;0.05;154200.0;300.0;200.0;100.0;2;OBSTRUIDO;Mista;1;1;1;1;33200.0;27.43801652892562
SAMAMBAIA;QN-SAMAMBAIA;60219;2024;2024-14;65;121000;0.05;154200.0;300.0;200.0;100.0;2;OCUPADO;Mista;1;1;1;1;33200.0;27.43801652892562
SAMAMBAIA;QN-SAMAMBAIA;60219;2024;2024-14;66;121000;0.05;154200.0;300.0;200.0;100.0;2;OCUPADO;Mista;1;1;1;1;33200.0;27.43801652892562
SAMAMBAIA;QN-SAMAMBAIA;60219;2024;2024-14;67;534000;0.05;585999.99;1412.4;941.6;470.8;1;VAGO;Mista;1;1;1;1;51999.98999999999;9.737825842696628
SAMAMBAIA;QS-SAMAMBAIA;60219;2024;2024-14;70;688000;0.05;770000.0;2250.0;1500.0;750.0;1;VAGO;Mista;1;1;1;1;82000.0;11.918604651162791
SAMAMBAIA;QN-SAMAMBAIA;60220;2024;2024-14;73;121000;0.05;125150.0;300.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;4150.0;3.4297520661157024
SAMAMBAIA;QN-SAMAMBAIA;60220;2024;2024-14;76;73100;0.05;154200.0;300.0;200.0;100.0;12;VAGO;Mista;1;1;1;1;81100.0;110.94391244870042
SAMAMBAIA;QS-SAMAMBAIA;60220;2024;2024-14;79;1030000;0.05;1450000.0;3403.44;2268.96;1134.48;5;VAGO;Mista;1;1;1;1;420000.0;40.77669902912621
SANTA MARIA;SANTA MARIA                                  ;60227;2024;2024-14;82;105000;0.05;208000.0;518.616;288.12;288.12;3;OCUPADO;Mista;1;1;1;1;103000.0;98.09523809523809
SAO SEBASTIAO;BAIRRO RESIDENCIAL OESTE;60216;2024;2024-14;83;840000;0.05;864000.02;1891.503;1576.253;630.501;1;OBSTRUIDO;Mista;1;1;1;1;24000.02000000002;2.85714523809524
SOBRADINHO;CENTRO ORIENT. E EDUC. RURAL - COER;60220;2024;2024-14;88;664000;0.05;743680.0;2081.196;800.46;800.46;2;VAGO;Mista;1;1;1;1;79680.0;12.0
SOBRADINHO;CENTRO ORIENT. E EDUC. RURAL - COER;60220;2024;2024-14;89;658000;0.05;710640.0;2059.564;792.14;792.14;2;VAGO;Mista;1;1;1;1;52640.0;8.0
BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;60598;2025;2025-1;9;276000;0.05;504200.0;20.0;20.0;20.0;2;OBSTRUIDO;Mista;0;1;1;1;228200.0;82.68115942028984
BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;60598;2025;2025-1;10;276000;0.05;504200.0;20.0;20.0;20.0;1;VAGO;Mista;0;1;1;1;228200.0;82.68115942028984
BRASILIA;SHCNW-SETOR DE HABITAÇÕES COLETIVAS NOROESTE;60598;2025;2025-1;11;276000;0.05;504200.0;20.0;20.0;20.0;1;VAGO;Mista;0;1;1;1;228200.0;82.68115942028984
CEILANDIA;SETOR O NORTE-QUADRA RESIDENCIAL             ;60219;2025;2025-1;14;376000;0.05;380000.0;1134.0;756.0;378.0;1;OBSTRUIDO;Mista;1;1;1;1;4000.0;1.0638297872340425
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2025;2025-1;17;79600;0.05;202000.0;315.0;315.0;210.0;8;VAGO;Mista;0;1;1;1;122400.0;153.76884422110552
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2025;2025-1;18;79600;0.05;132003.91;315.0;315.0;210.0;1;CERCADO;Mista;0;1;1;1;52403.91;65.83405778894473
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2025;2025-1;19;79600;0.05;132002.91;315.0;315.0;210.0;1;OCUPADO;Mista;0;1;1;1;52402.91;65.8328015075377
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2025;2025-1;20;79600;0.05;195000.0;315.0;315.0;210.0;5;VAGO;Mista;0;1;1;1;115400.0;144.9748743718593
CEILANDIA;SETOR INDUSTRIAL I                           ;60225;2025;2025-1;21;79600;0.05;197000.0;315.0;315.0;210.0;1;OCUPADO;Mista;0;1;1;1;117400.0;147.48743718592965
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-1;22;260000;0.05;429650.0;345.6;345.6;144.0;8;VAGO;Unifamiliar;1;0;0;0;169650.0;65.25
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-1;23;296000;0.05;342768.0;401.232;401.232;167.18;3;VAGO;Unifamiliar;1;0;0;0;46768.0;15.8
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-1;24;286000;0.05;447777.77;385.992;385.992;160.83;8;VAGO;Unifamiliar;1;0;0;0;161777.77000000002;56.56565384615385
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-1;25;337000;0.05;522222.23;464.808;464.808;193.67;5;VAGO;Unifamiliar;1;0;0;0;185222.22999999998;54.96208605341246
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-1;26;260000;0.05;415115.15;345.6;345.6;144.0;7;VAGO;Unifamiliar;1;0;0;0;155115.15000000002;59.659673076923085
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-1;27;260000;0.05;425000.0;345.6;345.6;144.0;9;VAGO;Unifamiliar;1;0;0;0;165000.0;63.46153846153846
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-1;28;260000;0.05;411000.0;345.6;345.6;144.0;2;VAGO;Unifamiliar;1;0;0;0;151000.0;58.07692307692308
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60214;2025;2025-1;29;260000;0.05;288018.18;345.6;345.6;144.0;1;VAGO;Unifamiliar;1;0;0;0;28018.179999999993;10.776223076923074
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60215;2025;2025-1;30;260000;0.05;325000.0;345.6;345.6;144.0;7;OBSTRUIDO;Unifamiliar;1;0;0;0;65000.0;25.0
GUARA;SETOR RESID INDUSTRIA E ABASTECIMENTO        ;60220;2025;2025-1;31;367000;0.05;590000.0;510.768;510.768;212.82;9;VAGO;Mista;1;1;1;1;223000.0;60.76294277929155
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2025;2025-1;36;326000;0.05;328100.0;494.44;494.44;494.44;3;VAGO;Unifamiliar;1;0;0;0;2100.0;0.6441717791411044
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2025;2025-1;37;318000;0.05;322000.05;468.91;468.91;468.91;1;VAGO;Unifamiliar;1;0;0;0;4000.0499999999884;1.2578773584905623
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2025;2025-1;38;301000;0.05;303055.0;420.0;420.0;420.0;3;VAGO;Unifamiliar;1;0;0;0;2055.0;0.6827242524916943
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2025;2025-1;39;301000;0.05;315050.0;420.0;420.0;420.0;2;VAGO;Unifamiliar;1;0;0;0;14050.0;4.667774086378738
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2025;2025-1;40;329000;0.05;331001.0;502.96;502.96;502.96;1;VAGO;Unifamiliar;1;0;0;0;2001.0;0.6082066869300912
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2025;2025-1;42;318000;0.05;326650.15;469.47;469.47;469.47;1;VAGO;Unifamiliar;1;0;0;0;8650.150000000023;2.72017295597485
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2025;2025-1;45;324000;0.05;381201.99;487.47;487.47;487.47;1;VAGO;Unifamiliar;1;0;0;0;57201.98999999999;17.654935185185185
JARDIM BOTÂNICO;COMP. URB. ALDEIAS DO CERRADO - QR 02 - RESIDENCIAL JACARANDAS;285;2025;2025-1;46;301000;0.05;321001.0;420.0;420.0;420.0;4;VAGO;Unifamiliar;1;0;0;0;20001.0;6.6448504983388705
PARANOA;SETOR HABITACIONAL SÃO BARTOLOMEU;60214;2025;2025-1;49;684000;0.05;905000.0;2039.8;2039.8;1019.9;6;OCUPADO;Unifamiliar;1;0;0;0;221000.0;32.30994152046784
RECANTO DAS EMAS;RECANTO DAS EMAS;60216;2025;2025-1;51;173000;0.05;198950.0;394.2;354.78;197.1;2;CERCADO;Mista;1;1;1;1;25950.0;15.0
RECANTO DAS EMAS;RECANTO DAS EMAS;60221;2025;2025-1;54;1140000;0.05;1237737.0;3751.25;3751.25;1500.5;1;VAGO;Mista;0;1;1;1;97737.0;8.573421052631579
RECANTO DAS EMAS;RECANTO DAS EMAS;60221;2025;2025-1;55;827000;0.05;830000.0;2968.4;2968.4;1187.36;1;VAGO;Mista;0;1;1;1;3000.0;0.36275695284159615
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60217;2025;2025-1;56;427000;0.05;427000.0;935.73;436.674;311.91;1;VAGO;Mista;1;1;1;1;0.0;0.0
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60224;2025;2025-1;61;2150000;0.05;2400000.0;3462.354;3462.354;2473.11;1;VAGO;Mista;0;1;1;1;250000.0;11.627906976744185
RIACHO FUNDO II;HABITACIONAL RIACHO FUNDO II;60224;2025;2025-1;62;1960000;0.05;2175000.0;3125.374;3125.374;2232.41;2;VAGO;Mista;0;1;1;1;215000.0;10.96938775510204
SAMAMBAIA;CENTRO URBANO;60217;2025;2025-1;64;607000;0.05;667959.99;1012.5;675.0;337.5;2;VAGO;Mista;1;1;1;1;60959.98999999999;10.042831960461283
SAMAMBAIA;CENTRO URBANO;60217;2025;2025-1;65;607000;0.05;657000.0;1012.5;675.0;337.5;1;VAGO;Mista;1;1;1;1;50000.0;8.237232289950576
SAMAMBAIA;QN-SAMAMBAIA;60217;2025;2025-1;71;158000;0.05;162000.0;350.0;200.0;100.0;1;VAGO;Mista;1;1;1;1;4000.0;2.5316455696202533
SAMAMBAIA;QN-SAMAMBAIA;60217;2025;2025-1;72;630000;0.05;690000.0;2358.24;1179.12;589.56;2;VAGO;Mista;1;1;1;1;60000.0;9.523809523809524
SAMAMBAIA;QN-SAMAMBAIA;60219;2025;2025-1;74;121000;0.05;195000.0;300.0;200.0;100.0;5;VAGO;Mista;1;1;1;1;74000.0;61.15702479338842
